,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 40,2016-1-25
1,Tomotto ottu / Thakkali Ottu, 1, 16,2016-1-25
2,Lady’s Finger / Venda Kai, 1, 30,2016-1-25
3,Snake Guard / Pudalai, 1, 20,2016-1-25
4,Bitter Gourd / Pakar kai, 1, 24,2016-1-25
5,Bottle gourd / Sura kai, 1, 8,2016-1-25
6,Pumpkin / Pusani kai, 1, 14,2016-1-25
7,Beans / Avarai Kai, 1, 16,2016-1-25
8,Cluster Beans / Kothavarai, 1, 20,2016-1-25
9,Red Chilies / Kundu Milagai, 1, 40,2016-1-25
10,Small Onion / Chinna Vengayam, 1, 26,2016-1-25
11,Big Onion / Pallari, 1, 24,2016-1-25
12,Ginger / Inji, 1, –,2016-1-25
13,Potato / Urulai Kelangu, 1, 28,2016-1-25
14,Radish / Mulangi, 1, 14,2016-1-25
15,Mango / Maa, 1, –,2016-1-25
16,Cabbage / Mutta Kose, 1, 26,2016-1-25
17,Carrot, 1, 36,2016-1-25
18,Beetroot, 1, 50,2016-1-25
19,Soya Beans, 1, 100,2016-1-25
20,Drumstick Beans / Murungai Beans, 1, 50,2016-1-25
21,Butter beans, 1, –,2016-1-25
22,Banana nut / Vala kai, 1 piece, 4,2016-1-25
23,Banana stem / Vala Thandu, 1, 8,2016-1-25
24,Banana Flower / Vala Poo, 1, 6,2016-1-25
25,Curry leaves / Karu Vepilai, 1, 30,2016-1-25
26,Coriander leaves / Malli Ilai, 1, 15,2016-1-25
27,Mint / Puthina, 1, 20,2016-1-25
28,Greens Leaves / Keerai Kattu, 1, 10,2016-1-25
29,Garlic / Poondu, 1, –,2016-1-25
30,Button Mushrooms / Button Kaalan, 1, 200,2016-1-25
31,Papaya / Papali, 1, 20,2016-1-25
32,Sav Sav, 1, 24,2016-1-25
33,Sapotta, 1, 20,2016-1-25
34,Field bean / Mochai, 1, 30,2016-1-25
