,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Lemon, 1, 70 to 80,2017-10-10
1,1,Tomato/Thakkali 1st Quality, 1, 18 to 20,2017-10-10
2,2,Tomato/Thakkali 2nd Quality, 1, 10,2017-10-10
3,3,Small Onion, 1, 80 to 90,2017-10-10
4,4,Bellary (Big Onion), 1, 28 to 32,2017-10-10
5,5,Beans 1st Quality, –, 40 to 50,2017-10-10
6,6,Beans 2nd Quality, 1, 35 to 45,2017-10-10
7,7,Carrot 1st Quality, 1, 35 to 40,2017-10-10
8,8,Carrot 2nd Quality, 1, 30 to 35,2017-10-10
9,9,Vendai Kai/Lady Finger, 1, 13,2017-10-10
10,10,Maram Murungai, 1, 115,2017-10-10
11,11,Chedi Murungai, 1, 80,2017-10-10
12,12,Avarai Ottu, 1, 34,2017-10-10
13,13,Pachai Payaru, 1, 20,2017-10-10
14,14,Vellai Payaru, 1, 13,2017-10-10
15,15,Suraikai, 1, 5,2017-10-10
16,16,Beetroot, 1, 25,2017-10-10
17,17,Sunami Sambar, 1, 6,2017-10-10
18,18,Pusanikai, 1, 12,2017-10-10
19,19,Kalla Manga/Mango, 1, 85,2017-10-10
20,20,Orutu Manga/Mango, 1, 65 to 75,2017-10-10
21,21,Potato 1st Quality, 1, 18,2017-10-10
22,22,Potato 2nd Quality, 1, 13,2017-10-10
23,23,Coconut 1st Quality, –, 42,2017-10-10
24,24,Coconut 2nd Quality, –, 35,2017-10-10
25,25,Green Chilli, 1, 30 to 33,2017-10-10
26,26,Cauliflower 1st Quality, –, 25,2017-10-10
27,27,Cauliflower 2nd Quality, –, 20,2017-10-10
28,28,Katharikai Pachai, 1, 40,2017-10-10
29,29,Katharikai ootha, 1, 30,2017-10-10
30,30,Valai Thar, –, 26,2017-10-10
31,31,Karuveppilai/Curry Leaf, 1 Kattu, 10,2017-10-10
32,32,Pudalangai/Snake gourd 1st Quality, 1, 13,2017-10-10
33,33,Pudalangai/Snake gourd 2nd Quality, 1, –,2017-10-10
34,34,Kothamalli 1st Quality, 1 kattu, 50 to 60,2017-10-10
35,35,Kothamalli 2nd Quality, 1 kattu, 45 to 55,2017-10-10
36,36,Mullangi 1st Quality, 1, 35,2017-10-10
37,37,Mullangi 2nd Quality, 1, 30,2017-10-10
38,38,Inji/Ginger, 1, 40,2017-10-10
39,39,Butter Beans, 1, 120,2017-10-10
40,40,Mutta Kose, 1, 30 to 35,2017-10-10
41,41,Pachai Pattani, 1, 120,2017-10-10
42,42,Pakarkai, 1, 27,2017-10-10
43,43,Nookal, 1, 40,2017-10-10
44,44,Chaw Chaw, 1, 12,2017-10-10
45,45,Kovakkai, 1, 20,2017-10-10
46,46,Kothavarangai, 1, 12,2017-10-10
47,47,Nellikai, 1, 20 to 25,2017-10-10
48,48,Narthangai, 1, 20 to 30,2017-10-10
49,49,Vellarikai, 1, 22,2017-10-10
