,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Lemon, 1, 60 to 70,2017-10-21
1,1,Tomato/Thakkali 1st Quality, 1, 30 to 35,2017-10-21
2,2,Tomato/Thakkali 2nd Quality, 1, 25 to 30,2017-10-21
3,3,Small Onion, 1, 110 to 120,2017-10-21
4,4,Bellary (Big Onion), 1, 30 to 35,2017-10-21
5,5,Beans 1st Quality, –, 50 to 55,2017-10-21
6,6,Beans 2nd Quality, 1, 45 to 50,2017-10-21
7,7,Carrot 1st Quality, 1, 55 to 60,2017-10-21
8,8,Carrot 2nd Quality, 1, 50 to 55,2017-10-21
9,9,Vendai Kai/Lady Finger, 1, 10,2017-10-21
10,10,Maram Murungai, 1, 160,2017-10-21
11,11,Chedi Murungai, 1, 120 to 140,2017-10-21
12,12,Avarai Ottu, 1, 35 to 40,2017-10-21
13,13,Pachai Payaru, 1, 25,2017-10-21
14,14,Vellai Payaru, 1, 16,2017-10-21
15,15,Suraikai, 1, 5,2017-10-21
16,16,Beetroot, 1, 28,2017-10-21
17,17,Sunami Sambar, 1, 8,2017-10-21
18,18,Pusanikai, 1, 9,2017-10-21
19,19,Kalla Manga/Mango, 1, 60,2017-10-21
20,20,Orutu Manga/Mango, 1, 65,2017-10-21
21,21,Potato 1st Quality, 1, 16 to 18,2017-10-21
22,22,Potato 2nd Quality, 1, 15,2017-10-21
23,23,Coconut 1st Quality, –, 40 to 42,2017-10-21
24,24,Coconut 2nd Quality, –, 35,2017-10-21
25,25,Green Chilli, 1, 35 to 40,2017-10-21
26,26,Cauliflower 1st Quality, –, 30 to 35,2017-10-21
27,27,Cauliflower 2nd Quality, –, 25 to 30,2017-10-21
28,28,Katharikai Pachai, 1, 30 to 35,2017-10-21
29,29,Katharikai ootha, 1, 35,2017-10-21
30,30,Valai Thar, –, 26,2017-10-21
31,31,Karuveppilai/Curry Leaf, 1 Kattu, 10,2017-10-21
32,32,Pudalangai/Snake gourd 1st Quality, 1, 7,2017-10-21
33,33,Pudalangai/Snake gourd 2nd Quality, 1, –,2017-10-21
34,34,Kothamalli 1st Quality, 1 kattu, 60 to 70,2017-10-21
35,35,Kothamalli 2nd Quality, 1 kattu, 55 to 65,2017-10-21
36,36,Mullangi 1st Quality, 1, 35,2017-10-21
37,37,Mullangi 2nd Quality, 1, 30,2017-10-21
38,38,Inji/Ginger, 1, 30 to 40,2017-10-21
39,39,Butter Beans, 1, 160,2017-10-21
40,40,Mutta Kose, 1, 35 to 40,2017-10-21
41,41,Pachai Pattani, 1, 150,2017-10-21
42,42,Pakarkai, 1, 15,2017-10-21
43,43,Nookal, 1, 30,2017-10-21
44,44,Chaw Chaw, 1, 15,2017-10-21
45,45,Kovakkai, 1, 27,2017-10-21
46,46,Kothavarangai, 1, 17,2017-10-21
47,47,Nellikai, 1, 20 to 30,2017-10-21
48,48,Narthangai, 1, 35 to 40,2017-10-21
49,49,Vellarikai, 1, 23 to 25,2017-10-21
