,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,0,Lemon, 1, 30 to45,2017- 6-9
1,1,1,1,1,1,Tomato/Thakkali 1st Quality, 1, 20 to25,2017- 6-9
2,2,2,2,2,2,Tomato/Thakkali 2nd Quality, 1, 15,2017- 6-9
3,3,3,3,3,3,Small Onion, 1, 100 to110,2017- 6-9
4,4,4,4,4,4,Bellary (Big Onion), 1, 14 to15,2017- 6-9
5,5,5,5,5,5,Beans 1st Quality, –, 70 to75,2017- 6-9
6,6,6,6,6,6,Beans 2nd Quality, 1, 65 to70,2017- 6-9
7,7,7,7,7,7,Carrot 1st Quality, 1, 40 to45,2017- 6-9
8,8,8,8,8,8,Carrot 2nd Quality, 1, 35 to40,2017- 6-9
9,9,9,9,9,9,Vendai Kai/Lady Finger, 1, 20 to25,2017- 6-9
10,10,10,10,10,10,Maram Murungai, 1, 14,2017- 6-9
11,11,11,11,11,11,Chedi Murungai, 1, 24,2017- 6-9
12,12,12,12,12,12,Avarai Ottu, 1, 30,2017- 6-9
13,13,13,13,13,13,Pachai Payaru, 1, 27,2017- 6-9
14,14,14,14,14,14,Vellai Payaru, 1, 15,2017- 6-9
15,15,15,15,15,15,Suraikai, 1, 7,2017- 6-9
16,16,16,16,16,16,Beetroot, 1, 18 to25,2017- 6-9
17,17,17,17,17,17,Sunami Sambar, 1, 12 to15,2017- 6-9
18,18,18,18,18,18,Pusanikai, 1, 5 to 6.050,2017- 6-9
19,19,19,19,19,19,Kalla Manga/Mango, 1, 11,2017- 6-9
20,20,20,20,20,20,Orutu Manga/Mango, 1, 9,2017- 6-9
21,21,21,21,21,21,Potato 1st Quality, 1, 18 to20,2017- 6-9
22,22,22,22,22,22,Potato 2nd Quality, 1, 15,2017- 6-9
23,23,23,23,23,23,Coconut 1st Quality, –, 30,2017- 6-9
24,24,24,24,24,24,Coconut 2nd Quality, –, 25,2017- 6-9
25,25,25,25,25,25,Green Chilli, 1, 45,2017- 6-9
26,26,26,26,26,26,Cauliflower 1st Quality, –, 25 to30,2017- 6-9
27,27,27,27,27,27,Cauliflower 2nd Quality, –, 20 to25,2017- 6-9
28,28,28,28,28,28,Katharikai Pachai, 1, 30,2017- 6-9
29,29,29,29,29,29,Katharikai ootha, 1, 35,2017- 6-9
30,30,30,30,30,30,Valai Thar, –, 29,2017- 6-9
31,31,31,31,31,31,Karuveppilai/Curry Leaf, 1 Kattu, 20 to30,2017- 6-9
32,32,32,32,32,32,Pudalangai/Snake gourd 1st Quality, 1, 16,2017- 6-9
33,33,33,33,33,33,Pudalangai/Snake gourd 2nd Quality, 1, 15,2017- 6-9
34,34,34,34,34,34,Kothamalli 1st Quality, 1 kattu, 200 to250,2017- 6-9
35,35,35,35,35,35,Kothamalli 2nd Quality, 1 kattu, 190 to240,2017- 6-9
36,36,36,36,36,36,Mullangi 1st Quality, 1, 40,2017- 6-9
37,37,37,37,37,37,Mullangi 2nd Quality, 1, 35,2017- 6-9
38,38,38,38,38,38,Inji/Ginger, 1, 25 to30,2017- 6-9
39,39,39,39,39,39,Butter Beans, 1, 150 to260,2017- 6-9
40,40,40,40,40,40,Mutta Kose, 1, 18 to20,2017- 6-9
41,41,41,41,41,41,Pachai Pattani, 1, 160,2017- 6-9
42,42,42,42,42,42,Pakarkai, 1, 45,2017- 6-9
43,43,43,43,43,43,Nookal, 1, 14 to24,2017- 6-9
44,44,44,44,44,44,Chaw Chaw, 1, 40,2017- 6-9
45,45,45,45,45,45,Kovakkai, 1, 25,2017- 6-9
46,46,46,46,46,46,Kothavarangai, 1, 25,2017- 6-9
47,47,47,47,47,47,Nellikai, 1, 45,2017- 6-9
48,48,48,48,48,48,Narthangai, 1, 30,2017- 6-9
49,49,49,49,49,49,Vellarikai, 1, 25,2017- 6-9
