,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Lemon, 1, 40 to 70,2017-10-24
1,1,Tomato/Thakkali 1st Quality, 1, 35 to 40,2017-10-24
2,2,Tomato/Thakkali 2nd Quality, 1, 30 to 35,2017-10-24
3,3,Small Onion, 1, 80 to 110,2017-10-24
4,4,Bellary (Big Onion), 1, 38 to 40,2017-10-24
5,5,Beans 1st Quality, –, 55 to 60,2017-10-24
6,6,Beans 2nd Quality, 1, 50 to 55,2017-10-24
7,7,Carrot 1st Quality, 1, 45 to 50,2017-10-24
8,8,Carrot 2nd Quality, 1, 40 to 45,2017-10-24
9,9,Vendai Kai/Lady Finger, 1, 8,2017-10-24
10,10,Maram Murungai, 1, 85,2017-10-24
11,11,Chedi Murungai, 1, 60,2017-10-24
12,12,Avarai Ottu, 1, 42 to 60,2017-10-24
13,13,Pachai Payaru, 1, 30,2017-10-24
14,14,Vellai Payaru, 1, 22,2017-10-24
15,15,Suraikai, 1, 5,2017-10-24
16,16,Beetroot, 1, 32,2017-10-24
17,17,Sunami Sambar, 1, 6,2017-10-24
18,18,Pusanikai, 1, 10,2017-10-24
19,19,Kalla Manga/Mango, 1, 65,2017-10-24
20,20,Orutu Manga/Mango, 1, 60,2017-10-24
21,21,Potato 1st Quality, 1, 16 to 20,2017-10-24
22,22,Potato 2nd Quality, 1, 15,2017-10-24
23,23,Coconut 1st Quality, –, 42,2017-10-24
24,24,Coconut 2nd Quality, –, 35,2017-10-24
25,25,Green Chilli, 1, 32 to 33,2017-10-24
26,26,Cauliflower 1st Quality, –, 25,2017-10-24
27,27,Cauliflower 2nd Quality, –, 20,2017-10-24
28,28,Katharikai Pachai, 1, 40,2017-10-24
29,29,Katharikai ootha, 1, 35,2017-10-24
30,30,Valai Thar, –, 24 to 26,2017-10-24
31,31,Karuveppilai/Curry Leaf, 1 Kattu, 10,2017-10-24
32,32,Pudalangai/Snake gourd 1st Quality, 1, 12,2017-10-24
33,33,Pudalangai/Snake gourd 2nd Quality, 1, 10,2017-10-24
34,34,Kothamalli 1st Quality, 1 kattu, 70 to 80,2017-10-24
35,35,Kothamalli 2nd Quality, 1 kattu, 65 to 75,2017-10-24
36,36,Mullangi 1st Quality, 1, 40,2017-10-24
37,37,Mullangi 2nd Quality, 1, 35,2017-10-24
38,38,Inji/Ginger, 1, 30 to 40,2017-10-24
39,39,Butter Beans, 1, 140,2017-10-24
40,40,Mutta Kose, 1, 45 to 50,2017-10-24
41,41,Pachai Pattani, 1, 150,2017-10-24
42,42,Pakarkai, 1, 20 to 29,2017-10-24
43,43,Nookal, 1, 30,2017-10-24
44,44,Chaw Chaw, 1, 7,2017-10-24
45,45,Kovakkai, 1, 22,2017-10-24
46,46,Kothavarangai, 1, 15,2017-10-24
47,47,Nellikai, 1, 25 to 30,2017-10-24
48,48,Narthangai, 1, 25 to 30,2017-10-24
49,49,Vellarikai, 1, 20 to 32,2017-10-24
