,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,0,Lemon, 1, 50 to65,2017-5-18
1,1,1,1,1,1,Tomato/Thakkali 1st Quality, 1, 10 to13,2017-5-18
2,2,2,2,2,2,Tomato/Thakkali 2nd Quality, 1, –,2017-5-18
3,3,3,3,3,3,Small Onion, 1, 90 to110,2017-5-18
4,4,4,4,4,4,Bellary (Big Onion), 1, 12 to13,2017-5-18
5,5,5,5,5,5,Beans 1st Quality, –, 75 to80,2017-5-18
6,6,6,6,6,6,Beans 2nd Quality, 1, 70 to75,2017-5-18
7,7,7,7,7,7,Carrot 1st Quality, 1, 65 to70,2017-5-18
8,8,8,8,8,8,Carrot 2nd Quality, 1, 60 to65,2017-5-18
9,9,9,9,9,9,Vendai Kai/Lady Finger, 1, 15,2017-5-18
10,10,10,10,10,10,Maram Murungai, 1, 18 to32,2017-5-18
11,11,11,11,11,11,Chedi Murungai, 1, 27,2017-5-18
12,12,12,12,12,12,Avarai Ottu, 1, 25 to75,2017-5-18
13,13,13,13,13,13,Pachai Payaru, 1, 20,2017-5-18
14,14,14,14,14,14,Vellai Payaru, 1, 30,2017-5-18
15,15,15,15,15,15,Suraikai, 1, 8,2017-5-18
16,16,16,16,16,16,Beetroot, 1, 28 to50,2017-5-18
17,17,17,17,17,17,Sunami Sambar, 1, 15,2017-5-18
18,18,18,18,18,18,Pusanikai, 1, 8 to10,2017-5-18
19,19,19,19,19,19,Kalla Manga/Mango, 1, 9,2017-5-18
20,20,20,20,20,20,Orutu Manga/Mango, 1, 7,2017-5-18
21,21,21,21,21,21,Potato 1st Quality, 1, 18 to20,2017-5-18
22,22,22,22,22,22,Potato 2nd Quality, 1, 13 to15,2017-5-18
23,23,23,23,23,23,Coconut 1st Quality, –, 25,2017-5-18
24,24,24,24,24,24,Coconut 2nd Quality, –, 20,2017-5-18
25,25,25,25,25,25,Green Chilli, 1, 49 to 50,2017-5-18
26,26,26,26,26,26,Cauliflower 1st Quality, –, 25,2017-5-18
27,27,27,27,27,27,Cauliflower 2nd Quality, –, 20,2017-5-18
28,28,28,28,28,28,Katharikai Pachai, 1, 20,2017-5-18
29,29,29,29,29,29,Katharikai ootha, 1, 25,2017-5-18
30,30,30,30,30,30,Valai Thar, –, 25,2017-5-18
31,31,31,31,31,31,Karuveppilai/Curry Leaf, 1 Kattu, 25 to30,2017-5-18
32,32,32,32,32,32,Pudalangai/Snake gourd 1st Quality, 1, 28 to35,2017-5-18
33,33,33,33,33,33,Pudalangai/Snake gourd 2nd Quality, 1, 23 to30,2017-5-18
34,34,34,34,34,34,Kothamalli 1st Quality, 1 kattu, 70 to80,2017-5-18
35,35,35,35,35,35,Kothamalli 2nd Quality, 1 kattu, 65 to75,2017-5-18
36,36,36,36,36,36,Mullangi 1st Quality, 1, 25,2017-5-18
37,37,37,37,37,37,Mullangi 2nd Quality, 1, 20,2017-5-18
38,38,38,38,38,38,Inji/Ginger, 1, 25 to30,2017-5-18
39,39,39,39,39,39,Butter Beans, 1, 200,2017-5-18
40,40,40,40,40,40,Mutta Kose, 1, 20to30,2017-5-18
41,41,41,41,41,41,Pachai Pattani, 1, 250,2017-5-18
42,42,42,42,42,42,Pakarkai, 1, 45 to50,2017-5-18
43,43,43,43,43,43,Nookal, 1, 30,2017-5-18
44,44,44,44,44,44,Chaw Chaw, 1, 25 to30,2017-5-18
45,45,45,45,45,45,Kovakkai, 1, 18. to 25,2017-5-18
46,46,46,46,46,46,Kothavarangai, 1, 20 to15,2017-5-18
47,47,47,47,47,47,Nellikai, 1, 45,2017-5-18
48,48,48,48,48,48,Narthangai, 1, 70,2017-5-18
49,49,49,49,49,49,Vellarikai, 1, 18 to25,2017-5-18
