,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,0,Lemon, 1, 45 to 50,2017-8-26
1,1,1,1,1,1,Tomato/Thakkali 1st Quality, 1, 60 to 65,2017-8-26
2,2,2,2,2,2,Tomato/Thakkali 2nd Quality, 1, 55 to 60,2017-8-26
3,3,3,3,3,3,Small Onion, 1, 80 to 85,2017-8-26
4,4,4,4,4,4,Bellary (Big Onion), 1, 28 to 32,2017-8-26
5,5,5,5,5,5,Beans 1st Quality, –, 60 to 65,2017-8-26
6,6,6,6,6,6,Beans 2nd Quality, 1, 55 to 60,2017-8-26
7,7,7,7,7,7,Carrot 1st Quality, 1, 25 to 35,2017-8-26
8,8,8,8,8,8,Carrot 2nd Quality, 1, 20 to 30,2017-8-26
9,9,9,9,9,9,Vendai Kai/Lady Finger, 1, 16,2017-8-26
10,10,10,10,10,10,Maram Murungai, 1, 23,2017-8-26
11,11,11,11,11,11,Chedi Murungai, 1, 12,2017-8-26
12,12,12,12,12,12,Avarai Ottu, 1, 45 to 50,2017-8-26
13,13,13,13,13,13,Pachai Payaru, 1, 25,2017-8-26
14,14,14,14,14,14,Vellai Payaru, 1, 30,2017-8-26
15,15,15,15,15,15,Suraikai, 1, 5,2017-8-26
16,16,16,16,16,16,Beetroot, 1, 20 to 25,2017-8-26
17,17,17,17,17,17,Sunami Sambar, 1, 10 to 12,2017-8-26
18,18,18,18,18,18,Pusanikai, 1, 12,2017-8-26
19,19,19,19,19,19,Kalla Manga/Mango, 1, 60,2017-8-26
20,20,20,20,20,20,Orutu Manga/Mango, 1, 50,2017-8-26
21,21,21,21,21,21,Potato 1st Quality, 1, 25 to 28,2017-8-26
22,22,22,22,22,22,Potato 2nd Quality, 1, 20 to 23,2017-8-26
23,23,23,23,23,23,Coconut 1st Quality, –, 28 to 30,2017-8-26
24,24,24,24,24,24,Coconut 2nd Quality, –, 23 to 25,2017-8-26
25,25,25,25,25,25,Green Chilli, 1, 45 to 70,2017-8-26
26,26,26,26,26,26,Cauliflower 1st Quality, –, 25 to 30,2017-8-26
27,27,27,27,27,27,Cauliflower 2nd Quality, –, 20 to 25,2017-8-26
28,28,28,28,28,28,Katharikai Pachai, 1, 25,2017-8-26
29,29,29,29,29,29,Katharikai ootha, 1, 30,2017-8-26
30,30,30,30,30,30,Valai Thar, –, 28 to 30,2017-8-26
31,31,31,31,31,31,Karuveppilai/Curry Leaf, 1 Kattu, 25 to 30,2017-8-26
32,32,32,32,32,32,Pudalangai/Snake gourd 1st Quality, 1, 10,2017-8-26
33,33,33,33,33,33,Pudalangai/Snake gourd 2nd Quality, 1, –,2017-8-26
34,34,34,34,34,34,Kothamalli 1st Quality, 1 kattu, 30 to 35,2017-8-26
35,35,35,35,35,35,Kothamalli 2nd Quality, 1 kattu, 25 to 30,2017-8-26
36,36,36,36,36,36,Mullangi 1st Quality, 1, 20 to 25,2017-8-26
37,37,37,37,37,37,Mullangi 2nd Quality, 1, 15 to 20,2017-8-26
38,38,38,38,38,38,Inji/Ginger, 1, 60,2017-8-26
39,39,39,39,39,39,Butter Beans, 1, 140 to 150,2017-8-26
40,40,40,40,40,40,Mutta Kose, 1, 15 to 30,2017-8-26
41,41,41,41,41,41,Pachai Pattani, 1, 40 to 100,2017-8-26
42,42,42,42,42,42,Pakarkai, 1, 20 to 25,2017-8-26
43,43,43,43,43,43,Nookal, 1, 40,2017-8-26
44,44,44,44,44,44,Chaw Chaw, 1, 20,2017-8-26
45,45,45,45,45,45,Kovakkai, 1, 20,2017-8-26
46,46,46,46,46,46,Kothavarangai, 1, 23,2017-8-26
47,47,47,47,47,47,Nellikai, 1, 50 to 60,2017-8-26
48,48,48,48,48,48,Narthangai, 1, 60,2017-8-26
49,49,49,49,49,49,Vellarikai, 1, 20,2017-8-26
