,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Lemon, 1, 50 to 70,2017-10-23
1,1,Tomato/Thakkali 1st Quality, 1, 30 to 40,2017-10-23
2,2,Tomato/Thakkali 2nd Quality, 1, 25 to 35,2017-10-23
3,3,Small Onion, 1, 80 to 110,2017-10-23
4,4,Bellary (Big Onion), 1, 38 to 40,2017-10-23
5,5,Beans 1st Quality, –, 60 to 70,2017-10-23
6,6,Beans 2nd Quality, 1, 55 to 65,2017-10-23
7,7,Carrot 1st Quality, 1, 45 to 50,2017-10-23
8,8,Carrot 2nd Quality, 1, 35 to 45,2017-10-23
9,9,Vendai Kai/Lady Finger, 1, 7,2017-10-23
10,10,Maram Murungai, 1, 100,2017-10-23
11,11,Chedi Murungai, 1, 90 to 70,2017-10-23
12,12,Avarai Ottu, 1, 40 to 50,2017-10-23
13,13,Pachai Payaru, 1, 22,2017-10-23
14,14,Vellai Payaru, 1, 30,2017-10-23
15,15,Suraikai, 1, 5,2017-10-23
16,16,Beetroot, 1, 28 to 30,2017-10-23
17,17,Sunami Sambar, 1, 8,2017-10-23
18,18,Pusanikai, 1, 8 to 9,2017-10-23
19,19,Kalla Manga/Mango, 1, 60 to 65,2017-10-23
20,20,Orutu Manga/Mango, 1, 50,2017-10-23
21,21,Potato 1st Quality, 1, 10,2017-10-23
22,22,Potato 2nd Quality, 1, –,2017-10-23
23,23,Coconut 1st Quality, –, 42,2017-10-23
24,24,Coconut 2nd Quality, –, 35,2017-10-23
25,25,Green Chilli, 1, 40 to 37,2017-10-23
26,26,Cauliflower 1st Quality, –, 25 to 30,2017-10-23
27,27,Cauliflower 2nd Quality, –, 20 to 25,2017-10-23
28,28,Katharikai Pachai, 1, 20,2017-10-23
29,29,Katharikai ootha, 1, 40,2017-10-23
30,30,Valai Thar, –, 24 to 26,2017-10-23
31,31,Karuveppilai/Curry Leaf, 1 Kattu, 10,2017-10-23
32,32,Pudalangai/Snake gourd 1st Quality, 1, 10,2017-10-23
33,33,Pudalangai/Snake gourd 2nd Quality, 1, –,2017-10-23
34,34,Kothamalli 1st Quality, 1 kattu, 150,2017-10-23
35,35,Kothamalli 2nd Quality, 1 kattu, 160,2017-10-23
36,36,Mullangi 1st Quality, 1, 30 to 40,2017-10-23
37,37,Mullangi 2nd Quality, 1, 30 to 40,2017-10-23
38,38,Inji/Ginger, 1, 40,2017-10-23
39,39,Butter Beans, 1, 125,2017-10-23
40,40,Mutta Kose, 1, 32 to 40,2017-10-23
41,41,Pachai Pattani, 1, 150 to. 160,2017-10-23
42,42,Pakarkai, 1, 19,2017-10-23
43,43,Nookal, 1, 30,2017-10-23
44,44,Chaw Chaw, 1, 7,2017-10-23
45,45,Kovakkai, 1, 30,2017-10-23
46,46,Kothavarangai, 1, 12,2017-10-23
47,47,Nellikai, 1, 25 to 30,2017-10-23
48,48,Narthangai, 1, 25 to 30,2017-10-23
49,49,Vellarikai, 1, 23,2017-10-23
