,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 56,2014-8-22
1,Avarai Kolee, 1, 18,2014-8-22
2,Avarai ottu, 1, –,2014-8-22
3,Beans, 1, 48,2014-8-22
4,Beetroot, 1, 26,2014-8-22
5,Bellary, 1, 48,2014-8-22
6,C Flower, 1Flower, 14,2014-8-22
7,C Vengayam, 1, 33,2014-8-22
8,Chaw Chaw, 1, 20,2014-8-22
9,Kaththari Disco, 1, 10,2014-8-22
10,Kaththari Green, 1, 10,2014-8-22
11,Kothavarai, 1, 15,2014-8-22
12,Milagai Sambar, 1, 40,2014-8-22
13,Milagai urundai, 1, 40,2014-8-22
14,Mullaingi, 1, 10,2014-8-22
15,Murungai chedi, 1, 14,2014-8-22
16,Murungai Maram, 1, 9,2014-8-22
17,Nelli, 1, 32,2014-8-22
18,Pavarkai, 1, 33,2014-8-22
19,Perkangkai, 1, 18,2014-8-22
20,Pudalai, 1, 13,2014-8-22
21,Red Pusanikkai, 1, 11,2014-8-22
22,Sambar Vellari, 1, 3,2014-8-22
23,Suraikai, 1, 5,2014-8-22
24,Thakkali, 1, 36,2014-8-22
25,Thatta payaru, 1, 18,2014-8-22
26,Vendai, 1, 15,2014-8-22
