Commodity, Weight in Kg, Price in Rs
Avarai Belt, 1, 55
Avarai Kolee, 1, 16
Avarai ottu, 1, –
Beans, 1, 45
Beetroot, 1, 23
Bellary, 1, 30
C Flower, 1Flower, 17
C Vengayam, 1, 40
Chaw Chaw, 1, 25
Kaththari Disco, 1, 15
Kaththari Green, 1, 15
Kothavarai, 1, 20
Milagai Sambar, 1, 30
Milagai urundai, 1, 38
Mullaingi, 1, 8
Murungai chedi, 1, 16
Murungai Maram, 1, 11
Nelli, 1, 32
Pavarkai, 1, 30
Perkangkai, 1, 30
Pudalai, 1, 10
Red Pusanikkai, 1, 10
Sambar Vellari, 1, 8
Suraikai, 1, 4
Thakkali, 1, 8
Thatta payaru, 1, 16
Vendai, 1, 11
