,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 63,2014-6-20
1,Avarai Kolee, 1, 35,2014-6-20
2,Avarai ottu, 1, –,2014-6-20
3,Beans, 1, 43,2014-6-20
4,Beetroot, 1, 17,2014-6-20
5,Bellary, 1, 24,2014-6-20
6,C Flower, 1Flower, 5,2014-6-20
7,C Vengayam, 1, 28,2014-6-20
8,Chaw Chaw, 1, 25,2014-6-20
9,Kaththari Disco, 1, 10,2014-6-20
10,Kaththari Green, 1, 5,2014-6-20
11,Kothavarai, 1, 9,2014-6-20
12,Milagai Sambar, 1, 8,2014-6-20
13,Milagai urundai, 1, 18,2014-6-20
14,Mullaingi, 1, 10,2014-6-20
15,Murungai chedi, 1, 40,2014-6-20
16,Murungai Maram, 1, 35,2014-6-20
17,Nelli, 1, 28,2014-6-20
18,Pavarkai, 1, 22,2014-6-20
19,Perkangkai, 1, 20,2014-6-20
20,Pudalai, 1, 16,2014-6-20
21,Red Pusanikkai, 1, 7.50,2014-6-20
22,Sambar Vellari, 1, 5,2014-6-20
23,Suraikai, 1, 5,2014-6-20
24,Thakkali, 1, 10,2014-6-20
25,Thatta payaru, 1, 16,2014-6-20
26,Vendai, 1, 18,2014-6-20
