,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 50,2014-12-26
1,Avarai Kolee, 1, 20,2014-12-26
2,Avarai ottu, 1, –,2014-12-26
3,Beans, 1, 60,2014-12-26
4,Beetroot, 1, 12,2014-12-26
5,Bellary, 1, 25,2014-12-26
6,C Flower, 1 Flower, 20,2014-12-26
7,C Vengayam, 1, 25,2014-12-26
8,Chaw Chaw, 1, 20,2014-12-26
9,Kaththari Disco, 1, 10,2014-12-26
10,Kaththari Green, 1, 15,2014-12-26
11,Kothavarai, 1, 20,2014-12-26
12,Milagai Samba, 1, 30,2014-12-26
13,Milagai urundai, 1, 22,2014-12-26
14,Mullaingi, 1, 8,2014-12-26
15,Murungai chedi, 1, 90,2014-12-26
16,Murungai Maram, 1, 80,2014-12-26
17,Nelli, 1, 12,2014-12-26
18,Pavarkai, 1, 20,2014-12-26
19,Perkangkai, 1, 12,2014-12-26
20,Pudalai, 1, 12,2014-12-26
21,Red Pusanikkai, 1, 3,2014-12-26
22,Sambar Vellari, 1, 5,2014-12-26
23,Suraikai, 1, 8,2014-12-26
24,Thakkali, 1, 8,2014-12-26
25,Thatta payaru, 1, 15,2014-12-26
26,Vendai, 1, 12,2014-12-26
