,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 50,2014-11-16
1,Avarai Kolee, 1, 40,2014-11-16
2,Avarai ottu, 1, –,2014-11-16
3,Beans, 1, 22,2014-11-16
4,Beetroot, 1, 12,2014-11-16
5,Bellary, 1, 21,2014-11-16
6,C Flower, 1 Flower, 13,2014-11-16
7,C Vengayam, 1, 40,2014-11-16
8,Chaw Chaw, 1, 23,2014-11-16
9,Kaththari Disco, 1, 30,2014-11-16
10,Kaththari Green, 1, 30,2014-11-16
11,Kothavarai, 1, 19,2014-11-16
12,Milagai Samba, 1, 24,2014-11-16
13,Milagai urundai, 1, 21,2014-11-16
14,Mullaingi, 1, 8,2014-11-16
15,Murungai chedi, 1, 40,2014-11-16
16,Murungai Maram, 1, 30,2014-11-16
17,Nelli, 1, 12,2014-11-16
18,Pavarkai, 1, 24,2014-11-16
19,Perkangkai, 1, 20,2014-11-16
20,Pudalai, 1, 25,2014-11-16
21,Red Pusanikkai, 1, 2,2014-11-16
22,Sambar Vellari, 1, 5,2014-11-16
23,Suraikai, 1, 6,2014-11-16
24,Thakkali, 1, 9,2014-11-16
25,Thatta payaru, 1, 35,2014-11-16
26,Vendai, 1, 9,2014-11-16
