,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 50,2014-12-2
1,Avarai Kolee, 1, 36,2014-12-2
2,Avarai ottu, 1, –,2014-12-2
3,Beans, 1, 25,2014-12-2
4,Beetroot, 1, 12,2014-12-2
5,Bellary, 1, 21,2014-12-2
6,C Flower, 1 Flower, 13,2014-12-2
7,C Vengayam, 1, 30,2014-12-2
8,Chaw Chaw, 1, 25,2014-12-2
9,Kaththari Disco, 1, 28,2014-12-2
10,Kaththari Green, 1, 32,2014-12-2
11,Kothavarai, 1, 17,2014-12-2
12,Milagai Samba, 1, 24,2014-12-2
13,Milagai urundai, 1, 21,2014-12-2
14,Mullaingi, 1, 8,2014-12-2
15,Murungai chedi, 1, 80,2014-12-2
16,Murungai Maram, 1, 70,2014-12-2
17,Nelli, 1, 12,2014-12-2
18,Pavarkai, 1, 27,2014-12-2
19,Perkangkai, 1, 20,2014-12-2
20,Pudalai, 1, 20,2014-12-2
21,Red Pusanikkai, 1, 3,2014-12-2
22,Sambar Vellari, 1, 5,2014-12-2
23,Suraikai, 1, 8,2014-12-2
24,Thakkali, 1, 17,2014-12-2
25,Thatta payaru, 1, 35,2014-12-2
26,Vendai, 1, 12,2014-12-2
