,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 56,2014-8-13
1,Avarai Kolee, 1, 18,2014-8-13
2,Avarai ottu, 1, –,2014-8-13
3,Beans, 1, 48,2014-8-13
4,Beetroot, 1, 26,2014-8-13
5,Bellary, 1, 48,2014-8-13
6,C Flower, 1Flower, 14,2014-8-13
7,C Vengayam, 1, 33,2014-8-13
8,Chaw Chaw, 1, 20,2014-8-13
9,Kaththari Disco, 1, 10,2014-8-13
10,Kaththari Green, 1, 10,2014-8-13
11,Kothavarai, 1, 15,2014-8-13
12,Milagai Sambar, 1, 40,2014-8-13
13,Milagai urundai, 1, 40,2014-8-13
14,Mullaingi, 1, 10,2014-8-13
15,Murungai chedi, 1, 18,2014-8-13
16,Murungai Maram, 1, 14,2014-8-13
17,Nelli, 1, 32,2014-8-13
18,Pavarkai, 1, 33,2014-8-13
19,Perkangkai, 1, 18,2014-8-13
20,Pudalai, 1, 13,2014-8-13
21,Red Pusanikkai, 1, 11,2014-8-13
22,Sambar Vellari, 1, 3,2014-8-13
23,Suraikai, 1, 5,2014-8-13
24,Thakkali, 1, 36,2014-8-13
25,Thatta payaru, 1, 18,2014-8-13
26,Vendai, 1, 15,2014-8-13
