,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 50,2014-12-28
1,Avarai Kolee, 1, 20,2014-12-28
2,Avarai ottu, 1, –,2014-12-28
3,Beans, 1, 60,2014-12-28
4,Beetroot, 1, 12,2014-12-28
5,Bellary, 1, 25,2014-12-28
6,C Flower, 1 Flower, 20,2014-12-28
7,C Vengayam, 1, 25,2014-12-28
8,Chaw Chaw, 1, 20,2014-12-28
9,Kaththari Disco, 1, 10,2014-12-28
10,Kaththari Green, 1, 15,2014-12-28
11,Kothavarai, 1, 20,2014-12-28
12,Milagai Samba, 1, 30,2014-12-28
13,Milagai urundai, 1, 22,2014-12-28
14,Mullaingi, 1, 8,2014-12-28
15,Murungai chedi, 1, 90,2014-12-28
16,Murungai Maram, 1, 80,2014-12-28
17,Nelli, 1, 12,2014-12-28
18,Pavarkai, 1, 20,2014-12-28
19,Perkangkai, 1, 12,2014-12-28
20,Pudalai, 1, 12,2014-12-28
21,Red Pusanikkai, 1, 3,2014-12-28
22,Sambar Vellari, 1, 5,2014-12-28
23,Suraikai, 1, 8,2014-12-28
24,Thakkali, 1, 8,2014-12-28
25,Thatta payaru, 1, 15,2014-12-28
26,Vendai, 1, 12,2014-12-28
