,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 40,2014-5-28
1,Avarai Kolee, 1, 30,2014-5-28
2,Avarai ottu, 1, –,2014-5-28
3,Beans, 1, 20,2014-5-28
4,Beetroot, 1, 14,2014-5-28
5,Bellary, 1, 16,2014-5-28
6,C Flower, 1Flower, 11,2014-5-28
7,C Vengayam, 1, 23,2014-5-28
8,Chaw Chaw, 1, 25,2014-5-28
9,Kaththari Disco, 1, 15,2014-5-28
10,Kaththari Green, 1, 17,2014-5-28
11,Kothavarai, 1, 20,2014-5-28
12,Milagai Sambar, 1, 22,2014-5-28
13,Milagai urundai, 1, 85,2014-5-28
14,Mullaingi, 1, 6,2014-5-28
15,Murungai chedi, 1, 20,2014-5-28
16,Murungai Maram, 1, 10,2014-5-28
17,Nelli, 1, 29,2014-5-28
18,Pavarkai, 1, 20,2014-5-28
19,Perkangkai, 1, 20,2014-5-28
20,Pudalai, 1, 20,2014-5-28
21,Red Pusanikkai, 1, 5,2014-5-28
22,Sambar Vellari, 1, 06,2014-5-28
23,Suraikai, 1, 10,2014-5-28
24,Thakkali, 1, 6,2014-5-28
25,Thatta payaru, 1, 20,2014-5-28
26,Vendai, 1, 14,2014-5-28
