,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 55,2014-9-9
1,Avarai Kolee, 1, 16,2014-9-9
2,Avarai ottu, 1, –,2014-9-9
3,Beans, 1, 45,2014-9-9
4,Beetroot, 1, 23,2014-9-9
5,Bellary, 1, 30,2014-9-9
6,C Flower, 1Flower, 17,2014-9-9
7,C Vengayam, 1, 40,2014-9-9
8,Chaw Chaw, 1, 25,2014-9-9
9,Kaththari Disco, 1, 15,2014-9-9
10,Kaththari Green, 1, 15,2014-9-9
11,Kothavarai, 1, 20,2014-9-9
12,Milagai Sambar, 1, 30,2014-9-9
13,Milagai urundai, 1, 38,2014-9-9
14,Mullaingi, 1, 8,2014-9-9
15,Murungai chedi, 1, 22,2014-9-9
16,Murungai Maram, 1, 20,2014-9-9
17,Nelli, 1, 32,2014-9-9
18,Pavarkai, 1, 30,2014-9-9
19,Perkangkai, 1, 30,2014-9-9
20,Pudalai, 1, 10,2014-9-9
21,Red Pusanikkai, 1, 10,2014-9-9
22,Sambar Vellari, 1, 8,2014-9-9
23,Suraikai, 1, 8,2014-9-9
24,Thakkali, 1, 25,2014-9-9
25,Thatta payaru, 1, 65,2014-9-9
26,Vendai, 1, 30,2014-9-9
