,Unnamed: 0,Unnamed: 1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
14,14,Radish / Mullangi, 1, 9,2016-9-2
15,15,Drumstick / Murungai Chedi, 1, 20,2016-9-2
16,16,Drumstick / Murungai Maram, 1, 16,2016-9-2
17,17,Nelli Kai, 1, 23,2016-9-2
18,18,Bitter Gourd / Pakar kai, 1, –,2016-9-2
19,19,Perkangkai, 1, 22,2016-9-2
20,20,Snake Guard / Pudalai, 1, 20,2016-9-2
21,21,Red Pumpkin / Red Pusanikkai, 1, 4,2016-9-2
22,22,Sambar Vellari, 1, 5,2016-9-2
23,23,Bottle gourd / Suraikai, 1, 4,2016-9-2
24,24,Tomato / Thakkali, 1, 4,2016-9-2
25,25,Thatta payaru, 1, 20,2016-9-2
26,26,Lady’s Finger / Venda Kai, 1, 12,2016-9-2
27,27,Lemon / Elumbichai, 1, 90,2016-9-2
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Belt Beans / Avarai Belt, 1, 18,2016-11-23
1,Beans Kolee / Avarai Kolee, 1, 18,2016-11-23
2,Avarai ottu, 1, –,2016-11-23
3,Beans, 1, 20,2016-11-23
4,Beetroot, 1, 5,2016-11-23
5,Bellary / Big Onion, 1, 15,2016-11-23
6,Cauliflower, 1 Flower, 18,2016-11-23
7,Small Onion / Chinna Vengayam, 1, 17,2016-11-23
8,Chaw Chaw, 1, 5,2016-11-23
9,Disco Brinjal / Kaththari kai Disco, 1, 10,2016-11-23
10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016-11-23
11,Cluster Beans / Kothavarai, 1, 10,2016-11-23
12,Samba Chilli / Milagai Samba, 1, 8,2016-11-23
13,Round Chilli / Milagai Urundai, 1, 8,2016-11-23
14,Radish / Mullangi, 1, 5,2016-11-23
15,Drumstick / Murungai Chedi, 1, 22,2016-11-23
16,Drumstick / Murungai Maram, 1, 20,2016-11-23
17,Nelli Kai, 1, 20,2016-11-23
18,Bitter Gourd / Pakar kai, 1, –,2016-11-23
19,Perkangkai, 1, 10,2016-11-23
20,Snake Guard / Pudalai, 1, 2,2016-11-23
21,Red Pumpkin / Red Pusanikkai, 1, 4,2016-11-23
22,Sambar Vellari, 1, 5,2016-11-23
23,Bottle gourd / Suraikai, 1, 2,2016-11-23
24,Tomato / Thakkali, 1, 5,2016-11-23
25,Thatta payaru, 1, 17,2016-11-23
26,Lady’s Finger / Venda Kai, 1, 7,2016-11-23
27,Lemon / Elumbichai, 1, 40,2016-11-23
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 30,2016-1-2
1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-1-2
2,2,Avarai ottu, 1, –,2016-1-2
3,3,Beans, 1, 55,2016-1-2
4,4,Beetroot, 1, 7,2016-1-2
5,5,Bellary / Big Onion, 1, 35,2016-1-2
6,6,Cauliflower, 1 Flower, 17,2016-1-2
7,7,Small Onion / Chinna Vengayam, 1, 35,2016-1-2
8,8,Chaw Chaw, 1, 18,2016-1-2
9,9,Disco Brinjal / Kaththari kai Disco, 1, 20,2016-1-2
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 22,2016-1-2
11,11,Cluster Beans / Kothavarai, 1, 18,2016-1-2
12,12,Samba Chilli / Milagai Samba, 1, 30,2016-1-2
13,13,Round Chilli / Milagai Urundai, 1, 40,2016-1-2
14,14,Radish / Mullangi, 1, 8,2016-1-2
15,15,Drumstick / Murungai Chedi, 1, 100,2016-1-2
16,16,Drumstick / Murungai Maram, 1, 100,2016-1-2
17,17,Nelli Kai, 1, 22,2016-1-2
18,18,Bitter Gourd / Pakar kai, 1, –,2016-1-2
19,19,Perkangkai, 1, 22,2016-1-2
20,20,Snake Guard / Pudalai, 1, 20,2016-1-2
21,21,Red Pumpkin / Red Pusanikkai, 1, 7,2016-1-2
22,22,Sambar Vellari, 1, 10,2016-1-2
23,23,Bottle gourd / Suraikai, 1, 20,2016-1-2
24,24,Tomato / Thakkali, 1, 35,2016-1-2
25,25,Thatta payaru, 1, 30,2016-1-2
26,26,Lady’s Finger / Venda Kai, 1, 27,2016-1-2
27,27,Lemon / Elumbichai, 1, 70,2016-1-2
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 25,2016- 3-2
1,1,Beans Kolee / Avarai Kolee, 1, 25,2016- 3-2
2,2,Avarai ottu, 1, –,2016- 3-2
3,3,Beans, 1, 50,2016- 3-2
4,4,Beetroot, 1, 5,2016- 3-2
5,5,Bellary / Big Onion, 1, 20,2016- 3-2
6,6,Cauliflower, 1 Flower, 15,2016- 3-2
7,7,Small Onion / Chinna Vengayam, 1, 14,2016- 3-2
8,8,Chaw Chaw, 1, 20,2016- 3-2
9,9,Disco Brinjal / Kaththari kai Disco, 1, 8,2016- 3-2
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016- 3-2
11,11,Cluster Beans / Kothavarai, 1, 15,2016- 3-2
12,12,Samba Chilli / Milagai Samba, 1, 25,2016- 3-2
13,13,Round Chilli / Milagai Urundai, 1, 25,2016- 3-2
14,14,Radish / Mullangi, 1, 7,2016- 3-2
15,15,Drumstick / Murungai Chedi, 1, 100,2016- 3-2
16,16,Drumstick / Murungai Maram, 1, 100,2016- 3-2
17,17,Nelli Kai, 1, 20,2016- 3-2
18,18,Bitter Gourd / Pakar kai, 1, –,2016- 3-2
19,19,Perkangkai, 1, 12,2016- 3-2
20,20,Snake Guard / Pudalai, 1, 13,2016- 3-2
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016- 3-2
22,22,Sambar Vellari, 1, 12,2016- 3-2
23,23,Bottle gourd / Suraikai, 1, 4,2016- 3-2
24,24,Tomato / Thakkali, 1, 4,2016- 3-2
25,25,Thatta payaru, 1, 30,2016- 3-2
26,26,Lady’s Finger / Venda Kai, 1, 15,2016- 3-2
27,27,Lemon / Elumbichai, 1, 40,2016- 3-2
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 25,2016-2-2
1,1,Beans Kolee / Avarai Kolee, 1, 25,2016-2-2
2,2,Avarai ottu, 1, –,2016-2-2
3,3,Beans, 1, 50,2016-2-2
4,4,Beetroot, 1, 5,2016-2-2
5,5,Bellary / Big Onion, 1, 25,2016-2-2
6,6,Cauliflower, 1 Flower, 15,2016-2-2
7,7,Small Onion / Chinna Vengayam, 1, 14,2016-2-2
8,8,Chaw Chaw, 1, 20,2016-2-2
9,9,Disco Brinjal / Kaththari kai Disco, 1, 8,2016-2-2
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016-2-2
11,11,Cluster Beans / Kothavarai, 1, 15,2016-2-2
12,12,Samba Chilli / Milagai Samba, 1, 25,2016-2-2
13,13,Round Chilli / Milagai Urundai, 1, 25,2016-2-2
14,14,Radish / Mullangi, 1, 7,2016-2-2
15,15,Drumstick / Murungai Chedi, 1, 100,2016-2-2
16,16,Drumstick / Murungai Maram, 1, 100,2016-2-2
17,17,Nelli Kai, 1, 20,2016-2-2
18,18,Bitter Gourd / Pakar kai, 1, –,2016-2-2
19,19,Perkangkai, 1, 12,2016-2-2
20,20,Snake Guard / Pudalai, 1, 13,2016-2-2
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-2-2
22,22,Sambar Vellari, 1, 12,2016-2-2
23,23,Bottle gourd / Suraikai, 1, 4,2016-2-2
24,24,Tomato / Thakkali, 1, 4,2016-2-2
25,25,Thatta payaru, 1, 30,2016-2-2
26,26,Lady’s Finger / Venda Kai, 1, 15,2016-2-2
27,27,Lemon / Elumbichai, 1, 40,2016-2-2
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 27,2016-3-2
1,1,Beans Kolee / Avarai Kolee, 1, 27,2016-3-2
2,2,Avarai ottu, 1, –,2016-3-2
3,3,Beans, 1, 37,2016-3-2
4,4,Beetroot, 1, 6,2016-3-2
5,5,Bellary / Big Onion, 1, 18,2016-3-2
6,6,Cauliflower, 1 Flower, 15,2016-3-2
7,7,Small Onion / Chinna Vengayam, 1, 15,2016-3-2
8,8,Chaw Chaw, 1, 22,2016-3-2
9,9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016-3-2
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 18,2016-3-2
11,11,Cluster Beans / Kothavarai, 1, 15,2016-3-2
12,12,Samba Chilli / Milagai Samba, 1, 25,2016-3-2
13,13,Round Chilli / Milagai Urundai, 1, 30,2016-3-2
14,14,Radish / Mullangi, 1, 6,2016-3-2
15,15,Drumstick / Murungai Chedi, 1, 30,2016-3-2
16,16,Drumstick / Murungai Maram, 1, 30,2016-3-2
17,17,Nelli Kai, 1, 25,2016-3-2
18,18,Bitter Gourd / Pakar kai, 1, –,2016-3-2
19,19,Perkangkai, 1, 17,2016-3-2
20,20,Snake Guard / Pudalai, 1, 12,2016-3-2
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-3-2
22,22,Sambar Vellari, 1, 12,2016-3-2
23,23,Bottle gourd / Suraikai, 1, 6,2016-3-2
24,24,Tomato / Thakkali, 1, 4,2016-3-2
25,25,Thatta payaru, 1, 30,2016-3-2
26,26,Lady’s Finger / Venda Kai, 1, 15,2016-3-2
27,27,Lemon / Elumbichai, 1, 80,2016-3-2
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 30,2016-4-2
1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-4-2
2,2,Avarai ottu, 1, –,2016-4-2
3,3,Beans, 1, 30,2016-4-2
4,4,Beetroot, 1, 7,2016-4-2
5,5,Bellary / Big Onion, 1, 27,2016-4-2
6,6,Cauliflower, 1 Flower, 17,2016-4-2
7,7,Small Onion / Chinna Vengayam, 1, 25,2016-4-2
8,8,Chaw Chaw, 1, 25,2016-4-2
9,9,Disco Brinjal / Kaththari kai Disco, 1, 17,2016-4-2
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 15,2016-4-2
11,11,Cluster Beans / Kothavarai, 1, 20,2016-4-2
12,12,Samba Chilli / Milagai Samba, 1, 22,2016-4-2
13,13,Round Chilli / Milagai Urundai, 1, 25,2016-4-2
14,14,Radish / Mullangi, 1, 6,2016-4-2
15,15,Drumstick / Murungai Chedi, 1, 11,2016-4-2
16,16,Drumstick / Murungai Maram, 1, 10,2016-4-2
17,17,Nelli Kai, 1, 23,2016-4-2
18,18,Bitter Gourd / Pakar kai, 1, –,2016-4-2
19,19,Perkangkai, 1, 20,2016-4-2
20,20,Snake Guard / Pudalai, 1, 10,2016-4-2
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-4-2
22,22,Sambar Vellari, 1, 10,2016-4-2
23,23,Bottle gourd / Suraikai, 1, 4,2016-4-2
24,24,Tomato / Thakkali, 1, 8,2016-4-2
25,25,Thatta payaru, 1, 28,2016-4-2
26,26,Lady’s Finger / Venda Kai, 1, 12,2016-4-2
27,27,Lemon / Elumbichai, 1, 80,2016-4-2
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 32,2016-5-2
1,1,Beans Kolee / Avarai Kolee, 1, 32,2016-5-2
2,2,Avarai ottu, 1, –,2016-5-2
3,3,Beans, 1, 30,2016-5-2
4,4,Beetroot, 1, 7,2016-5-2
5,5,Bellary / Big Onion, 1, 30,2016-5-2
6,6,Cauliflower, 1 Flower, 16,2016-5-2
7,7,Small Onion / Chinna Vengayam, 1, 35,2016-5-2
8,8,Chaw Chaw, 1, 25,2016-5-2
9,9,Disco Brinjal / Kaththari kai Disco, 1, 25,2016-5-2
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 25,2016-5-2
11,11,Cluster Beans / Kothavarai, 1, 20,2016-5-2
12,12,Samba Chilli / Milagai Samba, 1, 30,2016-5-2
13,13,Round Chilli / Milagai Urundai, 1, 30,2016-5-2
14,14,Radish / Mullangi, 1, 7,2016-5-2
15,15,Drumstick / Murungai Chedi, 1, 25,2016-5-2
16,16,Drumstick / Murungai Maram, 1, 25,2016-5-2
17,17,Nelli Kai, 1, 25,2016-5-2
18,18,Bitter Gourd / Pakar kai, 1, –,2016-5-2
19,19,Perkangkai, 1, 20,2016-5-2
20,20,Snake Guard / Pudalai, 1, 12,2016-5-2
21,21,Red Pumpkin / Red Pusanikkai, 1, 6,2016-5-2
22,22,Sambar Vellari, 1, 10,2016-5-2
23,23,Bottle gourd / Suraikai, 1, 5,2016-5-2
24,24,Tomato / Thakkali, 1, 30,2016-5-2
25,25,Thatta payaru, 1, 35,2016-5-2
26,26,Lady’s Finger / Venda Kai, 1, 10,2016-5-2
27,27,Lemon / Elumbichai, 1, 110,2016-5-2
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 30,2016-6-2
1,1,Beans Kolee / Avarai Kolee, 1, 37,2016-6-2
2,2,Avarai ottu, 1, –,2016-6-2
3,3,Beans, 1, 45,2016-6-2
4,4,Beetroot, 1, 10,2016-6-2
5,5,Bellary / Big Onion, 1, 23,2016-6-2
6,6,Cauliflower, 1 Flower, 15,2016-6-2
7,7,Small Onion / Chinna Vengayam, 1, 30,2016-6-2
8,8,Chaw Chaw, 1, 27,2016-6-2
9,9,Disco Brinjal / Kaththari kai Disco, 1, 10,2016-6-2
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 25,2016-6-2
11,11,Cluster Beans / Kothavarai, 1, 28,2016-6-2
12,12,Samba Chilli / Milagai Samba, 1, 30,2016-6-2
13,13,Round Chilli / Milagai Urundai, 1, 30,2016-6-2
14,14,Radish / Mullangi, 1, 9,2016-6-2
15,15,Drumstick / Murungai Chedi, 1, 70,2016-6-2
16,16,Drumstick / Murungai Maram, 1, 65,2016-6-2
17,17,Nelli Kai, 1, 25,2016-6-2
18,18,Bitter Gourd / Pakar kai, 1, –,2016-6-2
19,19,Perkangkai, 1, 25,2016-6-2
20,20,Snake Guard / Pudalai, 1, 10,2016-6-2
21,21,Red Pumpkin / Red Pusanikkai, 1, 6,2016-6-2
22,22,Sambar Vellari, 1, 12,2016-6-2
23,23,Bottle gourd / Suraikai, 1, 7,2016-6-2
24,24,Tomato / Thakkali, 1, 45,2016-6-2
25,25,Thatta payaru, 1, 40,2016-6-2
26,26,Lady’s Finger / Venda Kai, 1, 18,2016-6-2
27,27,Lemon / Elumbichai, 1, 70,2016-6-2
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 25,2016-8-2
1,1,Beans Kolee / Avarai Kolee, 1, 25,2016-8-2
2,2,Avarai ottu, 1, –,2016-8-2
3,3,Beans, 1, 35,2016-8-2
4,4,Beetroot, 1, 8,2016-8-2
5,5,Bellary / Big Onion, 1, 20,2016-8-2
6,6,Cauliflower, 1 Flower, 13,2016-8-2
7,7,Small Onion / Chinna Vengayam, 1, 18,2016-8-2
8,8,Chaw Chaw, 1, 22,2016-8-2
9,9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016-8-2
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 15,2016-8-2
11,11,Cluster Beans / Kothavarai, 1, 10,2016-8-2
12,12,Samba Chilli / Milagai Samba, 1, 30,2016-8-2
13,13,Round Chilli / Milagai Urundai, 1, 30,2016-8-2
14,14,Radish / Mullangi, 1, 9,2016-8-2
15,15,Drumstick / Murungai Chedi, 1, 20,2016-8-2
16,16,Drumstick / Murungai Maram, 1, 18,2016-8-2
17,17,Nelli Kai, 1, 23,2016-8-2
18,18,Bitter Gourd / Pakar kai, 1, –,2016-8-2
19,19,Perkangkai, 1, 20,2016-8-2
20,20,Snake Guard / Pudalai, 1, 10,2016-8-2
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-8-2
22,22,Sambar Vellari, 1, 8,2016-8-2
23,23,Bottle gourd / Suraikai, 1, 5,2016-8-2
24,24,Tomato / Thakkali, 1, 10,2016-8-2
25,25,Thatta payaru, 1, 20,2016-8-2
26,26,Lady’s Finger / Venda Kai, 1, 10,2016-8-2
27,27,Lemon / Elumbichai, 1, 60,2016-8-2
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 25,2016-9-2
1,1,Beans Kolee / Avarai Kolee, 1, 25,2016-9-2
2,2,Avarai ottu, 1, –,2016-9-2
3,3,Beans, 1, 35,2016-9-2
4,4,Beetroot, 1, 7,2016-9-2
5,5,Bellary / Big Onion, 1, 20,2016-9-2
6,6,Cauliflower, 1 Flower, 13,2016-9-2
7,7,Small Onion / Chinna Vengayam, 1, 15,2016-9-2
8,8,Chaw Chaw, 1, 20,2016-9-2
9,9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016-9-2
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 15,2016-9-2
11,11,Cluster Beans / Kothavarai, 1, 8,2016-9-2
12,12,Samba Chilli / Milagai Samba, 1, 20,2016-9-2
13,13,Round Chilli / Milagai Urundai, 1, 20,2016-9-2
14,14,Radish / Mullangi, 1, 9,2016-9-2
15,15,Drumstick / Murungai Chedi, 1, 20,2016-9-2
16,16,Drumstick / Murungai Maram, 1, 16,2016-9-2
17,17,Nelli Kai, 1, 23,2016-9-2
18,18,Bitter Gourd / Pakar kai, 1, –,2016-9-2
19,19,Perkangkai, 1, 22,2016-9-2
20,20,Snake Guard / Pudalai, 1, 20,2016-9-2
21,21,Red Pumpkin / Red Pusanikkai, 1, 4,2016-9-2
22,22,Sambar Vellari, 1, 5,2016-9-2
23,23,Bottle gourd / Suraikai, 1, 4,2016-9-2
24,24,Tomato / Thakkali, 1, 4,2016-9-2
25,25,Thatta payaru, 1, 20,2016-9-2
26,26,Lady’s Finger / Venda Kai, 1, 12,2016-9-2
27,27,Lemon / Elumbichai, 1, 90,2016-9-2
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Belt Beans / Avarai Belt, 1, 22,2016-10-24
1,Beans Kolee / Avarai Kolee, 1, 22,2016-10-24
2,Avarai ottu, 1, –,2016-10-24
3,Beans, 1, 30,2016-10-24
4,Beetroot, 1, 8,2016-10-24
5,Bellary / Big Onion, 1, 15,2016-10-24
6,Cauliflower, 1 Flower, 15,2016-10-24
7,Small Onion / Chinna Vengayam, 1, 24,2016-10-24
8,Chaw Chaw, 1, 25,2016-10-24
9,Disco Brinjal / Kaththari kai Disco, 1, 20,2016-10-24
10,Green Brinjal / Kaththari Kai Pachai, 1, 20,2016-10-24
11,Cluster Beans / Kothavarai, 1, 15,2016-10-24
12,Samba Chilli / Milagai Samba, 1, 28,2016-10-24
13,Round Chilli / Milagai Urundai, 1, 28,2016-10-24
14,Radish / Mullangi, 1, 10,2016-10-24
15,Drumstick / Murungai Chedi, 1, 20,2016-10-24
16,Drumstick / Murungai Maram, 1, 15,2016-10-24
17,Nelli Kai, 1, 27,2016-10-24
18,Bitter Gourd / Pakar kai, 1, –,2016-10-24
19,Perkangkai, 1, 22,2016-10-24
20,Snake Guard / Pudalai, 1, 12,2016-10-24
21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-10-24
22,Sambar Vellari, 1, 5,2016-10-24
23,Bottle gourd / Suraikai, 1, 7,2016-10-24
24,Tomato / Thakkali, 1, 6,2016-10-24
25,Thatta payaru, 1, 17,2016-10-24
26,Lady’s Finger / Venda Kai, 1, 30,2016-10-24
27,Lemon / Elumbichai, 1, 140,2016-10-24
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Belt Beans / Avarai Belt, 1, 18,2016-11-24
1,Beans Kolee / Avarai Kolee, 1, 18,2016-11-24
2,Avarai ottu, 1, –,2016-11-24
3,Beans, 1, 20,2016-11-24
4,Beetroot, 1, 5,2016-11-24
5,Bellary / Big Onion, 1, 15,2016-11-24
6,Cauliflower, 1 Flower, 18,2016-11-24
7,Small Onion / Chinna Vengayam, 1, 17,2016-11-24
8,Chaw Chaw, 1, 5,2016-11-24
9,Disco Brinjal / Kaththari kai Disco, 1, 10,2016-11-24
10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016-11-24
11,Cluster Beans / Kothavarai, 1, 10,2016-11-24
12,Samba Chilli / Milagai Samba, 1, 8,2016-11-24
13,Round Chilli / Milagai Urundai, 1, 8,2016-11-24
14,Radish / Mullangi, 1, 5,2016-11-24
15,Drumstick / Murungai Chedi, 1, 22,2016-11-24
16,Drumstick / Murungai Maram, 1, 20,2016-11-24
17,Nelli Kai, 1, 20,2016-11-24
18,Bitter Gourd / Pakar kai, 1, –,2016-11-24
19,Perkangkai, 1, 10,2016-11-24
20,Snake Guard / Pudalai, 1, 2,2016-11-24
21,Red Pumpkin / Red Pusanikkai, 1, 4,2016-11-24
22,Sambar Vellari, 1, 5,2016-11-24
23,Bottle gourd / Suraikai, 1, 2,2016-11-24
24,Tomato / Thakkali, 1, 5,2016-11-24
25,Thatta payaru, 1, 17,2016-11-24
26,Lady’s Finger / Venda Kai, 1, 7,2016-11-24
27,Lemon / Elumbichai, 1, 40,2016-11-24
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Belt Beans / Avarai Belt, 1, 20,2016-12-24
1,Beans Kolee / Avarai Kolee, 1, 18,2016-12-24
2,Avarai ottu, 1, –,2016-12-24
3,Beans, 1, 20,2016-12-24
4,Beetroot, 1, 5,2016-12-24
5,Bellary / Big Onion, 1, 13,2016-12-24
6,Cauliflower, 1 Flower, 15,2016-12-24
7,Small Onion / Chinna Vengayam, 1, 20,2016-12-24
8,Chaw Chaw, 1, 8,2016-12-24
9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016-12-24
10,Green Brinjal / Kaththari Kai Pachai, 1, 15,2016-12-24
11,Cluster Beans / Kothavarai, 1, 15,2016-12-24
12,Samba Chilli / Milagai Samba, 1, 15,2016-12-24
13,Round Chilli / Milagai Urundai, 1, 17,2016-12-24
14,Radish / Mullangi, 1, 6,2016-12-24
15,Drumstick / Murungai Chedi, 1, 100,2016-12-24
16,Drumstick / Murungai Maram, 1, 100,2016-12-24
17,Nelli Kai, 1, 22,2016-12-24
18,Bitter Gourd / Pakar kai, 1, –,2016-12-24
19,Perkangkai, 1, 13,2016-12-24
20,Snake Guard / Pudalai, 1, 4,2016-12-24
21,Red Pumpkin / Red Pusanikkai, 1, 4,2016-12-24
22,Sambar Vellari, 1, 5,2016-12-24
23,Bottle gourd / Suraikai, 1, 3,2016-12-24
24,Tomato / Thakkali, 1, 3,2016-12-24
25,Thatta payaru, 1, 25,2016-12-24
26,Lady’s Finger / Venda Kai, 1, 12,2016-12-24
27,Lemon / Elumbichai, 1, 25,2016-12-24
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 25,2016-2-2
1,1,Beans Kolee / Avarai Kolee, 1, 25,2016-2-2
2,2,Avarai ottu, 1, –,2016-2-2
3,3,Beans, 1, 50,2016-2-2
4,4,Beetroot, 1, 5,2016-2-2
5,5,Bellary / Big Onion, 1, 25,2016-2-2
6,6,Cauliflower, 1 Flower, 15,2016-2-2
7,7,Small Onion / Chinna Vengayam, 1, 14,2016-2-2
8,8,Chaw Chaw, 1, 20,2016-2-2
9,9,Disco Brinjal / Kaththari kai Disco, 1, 8,2016-2-2
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016-2-2
11,11,Cluster Beans / Kothavarai, 1, 15,2016-2-2
12,12,Samba Chilli / Milagai Samba, 1, 25,2016-2-2
13,13,Round Chilli / Milagai Urundai, 1, 25,2016-2-2
14,14,Radish / Mullangi, 1, 7,2016-2-2
15,15,Drumstick / Murungai Chedi, 1, 100,2016-2-2
16,16,Drumstick / Murungai Maram, 1, 100,2016-2-2
17,17,Nelli Kai, 1, 20,2016-2-2
18,18,Bitter Gourd / Pakar kai, 1, –,2016-2-2
19,19,Perkangkai, 1, 12,2016-2-2
20,20,Snake Guard / Pudalai, 1, 13,2016-2-2
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-2-2
22,22,Sambar Vellari, 1, 12,2016-2-2
23,23,Bottle gourd / Suraikai, 1, 4,2016-2-2
24,24,Tomato / Thakkali, 1, 4,2016-2-2
25,25,Thatta payaru, 1, 30,2016-2-2
26,26,Lady’s Finger / Venda Kai, 1, 15,2016-2-2
27,27,Lemon / Elumbichai, 1, 40,2016-2-2
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 27,2016-3-2
1,1,Beans Kolee / Avarai Kolee, 1, 27,2016-3-2
2,2,Avarai ottu, 1, –,2016-3-2
3,3,Beans, 1, 37,2016-3-2
4,4,Beetroot, 1, 6,2016-3-2
5,5,Bellary / Big Onion, 1, 18,2016-3-2
6,6,Cauliflower, 1 Flower, 15,2016-3-2
7,7,Small Onion / Chinna Vengayam, 1, 15,2016-3-2
8,8,Chaw Chaw, 1, 22,2016-3-2
9,9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016-3-2
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 18,2016-3-2
11,11,Cluster Beans / Kothavarai, 1, 15,2016-3-2
12,12,Samba Chilli / Milagai Samba, 1, 25,2016-3-2
13,13,Round Chilli / Milagai Urundai, 1, 30,2016-3-2
14,14,Radish / Mullangi, 1, 6,2016-3-2
15,15,Drumstick / Murungai Chedi, 1, 30,2016-3-2
16,16,Drumstick / Murungai Maram, 1, 30,2016-3-2
17,17,Nelli Kai, 1, 25,2016-3-2
18,18,Bitter Gourd / Pakar kai, 1, –,2016-3-2
19,19,Perkangkai, 1, 17,2016-3-2
20,20,Snake Guard / Pudalai, 1, 12,2016-3-2
21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-3-2
22,22,Sambar Vellari, 1, 12,2016-3-2
23,23,Bottle gourd / Suraikai, 1, 6,2016-3-2
24,24,Tomato / Thakkali, 1, 4,2016-3-2
25,25,Thatta payaru, 1, 30,2016-3-2
26,26,Lady’s Finger / Venda Kai, 1, 15,2016-3-2
27,27,Lemon / Elumbichai, 1, 80,2016-3-2
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 32,2016-5-2
1,1,Beans Kolee / Avarai Kolee, 1, 32,2016-5-2
2,2,Avarai ottu, 1, –,2016-5-2
3,3,Beans, 1, 30,2016-5-2
4,4,Beetroot, 1, 7,2016-5-2
5,5,Bellary / Big Onion, 1, 30,2016-5-2
6,6,Cauliflower, 1 Flower, 16,2016-5-2
7,7,Small Onion / Chinna Vengayam, 1, 35,2016-5-2
8,8,Chaw Chaw, 1, 25,2016-5-2
9,9,Disco Brinjal / Kaththari kai Disco, 1, 25,2016-5-2
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 25,2016-5-2
11,11,Cluster Beans / Kothavarai, 1, 20,2016-5-2
12,12,Samba Chilli / Milagai Samba, 1, 30,2016-5-2
13,13,Round Chilli / Milagai Urundai, 1, 30,2016-5-2
14,14,Radish / Mullangi, 1, 7,2016-5-2
15,15,Drumstick / Murungai Chedi, 1, 25,2016-5-2
16,16,Drumstick / Murungai Maram, 1, 25,2016-5-2
17,17,Nelli Kai, 1, 25,2016-5-2
18,18,Bitter Gourd / Pakar kai, 1, –,2016-5-2
19,19,Perkangkai, 1, 20,2016-5-2
20,20,Snake Guard / Pudalai, 1, 12,2016-5-2
21,21,Red Pumpkin / Red Pusanikkai, 1, 6,2016-5-2
22,22,Sambar Vellari, 1, 10,2016-5-2
